414041, 
621948, 
109447, 
109447, 
1872542, 
5526890, 
405768, 
370920, 
109447, 
694069, 
327175, 
327175, 
390132, 
390132, 
109447, 
391464, 
109447, 
391464, 
327175, 
327175, 
306219, 
390132, 
390132, 
390132, 
109447, 
109447, 
109447, 
391464, 
391464, 
391464, 
474166, 
390132, 
109447, 
803859, 
327175, 
327163, 
390132, 
390132, 
109447, 
391464, 
109447, 
391464, 
306219, 
390132, 
109447, 
342781, 
306207, 
390132, 
109447, 
342781, 
284891, 
390132, 
109447, 
423310, 
390648, 
109447, 
339571, 
348700, 
109447, 
268213, 
418652, 
348880, 
109447, 
231914, 
390636, 
390636, 
109447, 
339571, 
109447, 
339571, 
